Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/VO_0010864,http://purl.obolibrary.org/obo/VO_0010761,"VP35 from Zaire ebolavirus"
http://purl.obolibrary.org/obo/VO_0000345,http://purl.obolibrary.org/obo/VO_0001135,"B. melitensis WR201"
http://purl.obolibrary.org/obo/VO_0004690,http://purl.obolibrary.org/obo/VO_0000295,"YF17D- HIV-1 p24"
http://purl.obolibrary.org/obo/VO_0011234,http://purl.obolibrary.org/obo/VO_0010846,"OmpA"
http://purl.obolibrary.org/obo/VO_0004485,http://purl.obolibrary.org/obo/VO_0000433,"Vaccinia virus DNA vaccine 4pox"
http://purl.obolibrary.org/obo/VO_0011269,http://purl.obolibrary.org/obo/VO_0010776,"TviB"
http://purl.obolibrary.org/obo/VO_0000965,http://purl.obolibrary.org/obo/VO_0000628,"potato expressed E. coli LB-T vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_176,http://purl.obolibrary.org/obo/NCBITaxon_173,"Leptospira interrogans serovar Hardjo"
http://purl.obolibrary.org/obo/VO_0001630,http://purl.obolibrary.org/obo/VO_0001502,"Bronchitis Mass Type, Live Virus Vaccine (USDA: 1233.10)"
http://purl.obolibrary.org/obo/VO_0002396,http://purl.obolibrary.org/obo/VO_0002397,"Canine Distemper-Adenovirus Type 2 Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract"
http://purl.obolibrary.org/obo/VO_0002181,http://purl.obolibrary.org/obo/VO_0002456,"Newcastle Disease-Fowl Pox Live Fowl Pox Vector Vaccine (USDA: 17C1.R0)"
http://purl.obolibrary.org/obo/NCBITaxon_1506574,http://purl.obolibrary.org/obo/NCBITaxon_40119,"Protoparvovirus"
http://purl.obolibrary.org/obo/VO_0001525,http://purl.obolibrary.org/obo/VO_0000609,"Duck enteritis virus vaccine"
http://purl.obolibrary.org/obo/VO_0001389,http://purl.obolibrary.org/obo/VO_0001385,"T. cruzi DNA vaccine encoding TSA-1"
http://purl.obolibrary.org/obo/VO_0000517,http://purl.obolibrary.org/obo/VO_0000619,"ETEC vaccine ACAM2017"
http://purl.obolibrary.org/obo/VO_0003101,http://purl.obolibrary.org/obo/VO_0000165,"USP vaccine"
http://purl.obolibrary.org/obo/VO_0011254,http://purl.obolibrary.org/obo/VO_0010789,"VP2"
http://purl.obolibrary.org/obo/VO_0011315,http://purl.obolibrary.org/obo/VO_0010844,"PrM"
http://purl.obolibrary.org/obo/VO_0011468,http://purl.obolibrary.org/obo/VO_0000680,"S. flexneri Invaplex 50 Subunit Vaccine"
http://purl.obolibrary.org/obo/VO_0004275,http://purl.obolibrary.org/obo/VO_0002793,"human apo B-100 peptide-2 protein vaccine"
http://purl.obolibrary.org/obo/VO_0000596,http://purl.obolibrary.org/obo/OBI_0000011,"vaccine clinical trial"
http://purl.obolibrary.org/obo/VO_0000973,http://purl.obolibrary.org/obo/VO_0000628,"E. coli Shiga toxin 2B vaccine"
http://purl.obolibrary.org/obo/VO_0001034,http://purl.obolibrary.org/obo/VO_0000599,"parasite vaccine vector"
http://purl.obolibrary.org/obo/VO_0011265,http://purl.obolibrary.org/obo/VO_0010774,"E2 envelope protein"
http://purl.obolibrary.org/obo/VO_0000501,http://purl.obolibrary.org/obo/VO_0000963,"E. coli vaccine using verocytotoxin toxoid"
http://purl.obolibrary.org/obo/VO_0004682,http://purl.obolibrary.org/obo/VO_0000642,"rNDV-H5 ( HPAI H5N1 challenge in mule ducks)"
http://purl.obolibrary.org/obo/VO_0000365,http://purl.obolibrary.org/obo/VO_0000000,"lipopolysaccharide of pathogen organism as vaccine component"
http://purl.obolibrary.org/obo/VO_0002969,http://purl.obolibrary.org/obo/VO_0000644,"Hepatitis B virus X protein mutant vaccine"
http://purl.obolibrary.org/obo/VO_0004079,http://purl.obolibrary.org/obo/VO_0012177,"V-LSN"
http://purl.obolibrary.org/obo/UBERON_0000062,http://purl.obolibrary.org/obo/UBERON_0010000,"organ"
http://purl.obolibrary.org/obo/DOID_934,http://purl.obolibrary.org/obo/DOID_0050117,"viral infectious disease"
http://purl.obolibrary.org/obo/VO_0004719,http://purl.obolibrary.org/obo/VO_0000295,"CVB4/p24(73(3))"
http://purl.obolibrary.org/obo/VO_0004409,http://purl.obolibrary.org/obo/VO_0002823,"Adjuvant arthritis DNA vaccine CII encoding type II collagen"
http://purl.obolibrary.org/obo/VO_0004348,http://purl.obolibrary.org/obo/VO_0000295,"HIV DNA vaccine pHIS-SHIV-B"
http://purl.obolibrary.org/obo/NCBITaxon_10326,http://purl.obolibrary.org/obo/NCBITaxon_10319,"Equid herpesvirus 1"
http://purl.obolibrary.org/obo/VO_0011264,http://purl.obolibrary.org/obo/VO_0010782,"NP from Influenza A virus (A/nt/60/1968(H3N2))"
http://purl.obolibrary.org/obo/VO_0001035,http://purl.obolibrary.org/obo/VO_0000601,"Yersinia ruckeri vaccine"
http://purl.obolibrary.org/obo/VO_0004606,http://purl.obolibrary.org/obo/VO_0002505,"Aeromonas hydrophila LSA34 vector vaccine WED/pUTDgap"
http://purl.obolibrary.org/obo/VO_0012385,http://purl.obolibrary.org/obo/VO_0012368,"OspB"
http://purl.obolibrary.org/obo/VO_0012162,http://purl.obolibrary.org/obo/VO_0000609,"Marek's disease virus vaccine"
http://purl.obolibrary.org/obo/VO_0011253,http://purl.obolibrary.org/obo/VO_0010830,"SAG1"
http://purl.obolibrary.org/obo/VO_0000595,http://purl.obolibrary.org/obo/VO_0000899,"vaccine dose"
http://purl.obolibrary.org/obo/VO_0000974,http://purl.obolibrary.org/obo/VO_0000041,"inactivated E. coli vaccine"
http://purl.obolibrary.org/obo/VO_0012387,http://purl.obolibrary.org/obo/VO_0012368,"DbpA"
http://purl.obolibrary.org/obo/VO_0003100,http://purl.obolibrary.org/obo/VO_0000640,"Tevax vaccine"
http://purl.obolibrary.org/obo/VO_0011467,http://purl.obolibrary.org/obo/VO_0001125,"E. maxima Gam82 protein vaccine"
http://purl.obolibrary.org/obo/VO_0011314,http://purl.obolibrary.org/obo/VO_0010845,"F fusion protein"
http://purl.obolibrary.org/obo/VO_0004681,http://purl.obolibrary.org/obo/VO_0000642,"rNDV-H5"
http://purl.obolibrary.org/obo/VO_0000502,http://purl.obolibrary.org/obo/VO_0000974,"Inactivated ETEC expressing  expressing CFA/I and CFA/II"
http://purl.obolibrary.org/obo/VO_0004276,http://purl.obolibrary.org/obo/VO_0002793,"MDA-modified human apo B-100 peptide Vaccine"
http://purl.obolibrary.org/obo/VO_0001033,http://purl.obolibrary.org/obo/VO_0000417,"Babesia bigemina vaccine"
http://purl.obolibrary.org/obo/VO_0003030,http://purl.obolibrary.org/obo/BFO_0000040,"gelatin"
http://purl.obolibrary.org/obo/VO_0011266,http://purl.obolibrary.org/obo/VO_0010776,"HslU"
http://purl.obolibrary.org/obo/VO_0000366,http://purl.obolibrary.org/obo/VO_0001356,"liposome-based vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0002420,http://purl.obolibrary.org/obo/VO_0000609,"equine EEV and WEV encephalomyelitis vaccine-tetanus toxoid"
http://purl.obolibrary.org/obo/VO_0000129,http://purl.obolibrary.org/obo/PATO_0000044,"vaccination frequency"
http://purl.obolibrary.org/obo/VO_0001749,http://purl.obolibrary.org/obo/VO_0012178,"Distemper Modified Live Virus Vaccine (USDA: 1471.10)"
http://purl.obolibrary.org/obo/NCBITaxon_327045,http://purl.obolibrary.org/obo/NCBITaxon_35268,"Orthoretrovirinae"
http://purl.obolibrary.org/obo/VO_0010637,http://purl.obolibrary.org/obo/VO_0000609,"Rubella virus vaccine"
http://purl.obolibrary.org/obo/CHEBI_7507,http://purl.obolibrary.org/obo/CHEBI_23367,"neomycin"
http://purl.obolibrary.org/obo/NCBITaxon_11153,http://purl.obolibrary.org/obo/NCBITaxon_693997,"Canine coronavirus"
http://purl.obolibrary.org/obo/VO_0004607,http://purl.obolibrary.org/obo/VO_0001130,"Actinobacillus pleuropneumoniae HS93Tox-/pIG-T1K vectored vaccine"
http://purl.obolibrary.org/obo/VO_0002421,http://purl.obolibrary.org/obo/VO_0000609,"equine rhinopneumonitis-influenza vaccine"
http://purl.obolibrary.org/obo/VO_0004347,http://purl.obolibrary.org/obo/VO_0000295,"HIV recombinant vector vaccine MVA-gag encoding gag"
http://purl.obolibrary.org/obo/VO_0004408,http://purl.obolibrary.org/obo/VO_0002823,"Pristane-induced arthritis DNA vaccine DNA-hsp65 encoding Mycobacterium leprae 65-kDa heat shock protein"
http://purl.obolibrary.org/obo/VO_0011252,http://purl.obolibrary.org/obo/VO_0010791,"E (envelope glycoprotein)"
http://purl.obolibrary.org/obo/VO_0012161,http://purl.obolibrary.org/obo/VO_0000609,"bovine leukemia virus vaccine"
http://purl.obolibrary.org/obo/VO_0000594,http://purl.obolibrary.org/obo/VO_0000106,"vaccine specific T cell mediated cytotoxicity"
http://purl.obolibrary.org/obo/VO_0012386,http://purl.obolibrary.org/obo/VO_0012368,"OspC"
http://purl.obolibrary.org/obo/VO_0002621,http://purl.obolibrary.org/obo/VO_0001422,"clpP from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0000503,http://purl.obolibrary.org/obo/VO_0000363,"licensed sheep vaccine"
http://purl.obolibrary.org/obo/VO_0011267,http://purl.obolibrary.org/obo/VO_0010774,"E1 glycoprotein"
http://purl.obolibrary.org/obo/VO_0001032,http://purl.obolibrary.org/obo/VO_0000166,"Edwardsiella tarda EIB202 vaccine vector"
http://purl.obolibrary.org/obo/VO_0004684,http://purl.obolibrary.org/obo/VO_0001222,"rAPMV3-F (newcastle disease)"
http://purl.obolibrary.org/obo/VO_0004499,http://purl.obolibrary.org/obo/VO_0000642,"Avian influenza virus DNA vaccine pNP"
http://purl.obolibrary.org/obo/VO_0000975,http://purl.obolibrary.org/obo/VO_0000041,"uropathogenic E. coli vaccine"
http://purl.obolibrary.org/obo/VO_0004273,http://purl.obolibrary.org/obo/VO_0000648,"YopE(67-77) Protein Vaccine"
http://purl.obolibrary.org/obo/VO_0012388,http://purl.obolibrary.org/obo/VO_0012369,"Hly"
http://purl.obolibrary.org/obo/VO_0011256,http://purl.obolibrary.org/obo/VO_0010789,"VP7"
http://purl.obolibrary.org/obo/VO_0001748,http://purl.obolibrary.org/obo/VO_0012178,"Distemper Live Canarypox Vector Vaccine (USDA: 1471.R0)"
http://purl.obolibrary.org/obo/VO_0011317,http://purl.obolibrary.org/obo/VO_0010846,"SpaP"
http://purl.obolibrary.org/obo/VO_0002422,http://www.w3.org/2002/07/owl#Thing,"equine EEV and WEV encephalomyelitis-influenza vaccine-tetanus toxoid"
http://purl.obolibrary.org/obo/VO_0004608,http://purl.obolibrary.org/obo/VO_0000765,"Bordetella pertussis BPZE vectored vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_39107,http://purl.obolibrary.org/obo/NCBITaxon_9989,"Murinae"
http://purl.obolibrary.org/obo/VO_0012160,http://purl.obolibrary.org/obo/VO_0000417,"Cryptosporidium parvum vaccine"
http://purl.obolibrary.org/obo/VO_0000593,http://purl.obolibrary.org/obo/VO_0000106,"vaccine specific T cell cytokine production"
http://purl.obolibrary.org/obo/VO_0010850,http://purl.obolibrary.org/obo/VO_0010754,"SARS-CoV protein"
http://purl.obolibrary.org/obo/VO_0003104,http://purl.obolibrary.org/obo/VO_0000609,"Rabiesvax vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_10114,http://purl.obolibrary.org/obo/NCBITaxon_39107,"Rattus"
http://purl.obolibrary.org/obo/VO_0000362,http://purl.obolibrary.org/obo/VO_0000635,"USA licensed human vaccine"
http://purl.obolibrary.org/obo/VO_0002620,http://purl.obolibrary.org/obo/VO_0001420,"cbiA from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0011268,http://purl.obolibrary.org/obo/VO_0010776,"DnaJ"
http://purl.obolibrary.org/obo/VO_0000364,http://purl.obolibrary.org/obo/VO_0000435,"pRK7 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0001031,http://purl.obolibrary.org/obo/VO_0000166,"Salmonella typhimurium SL3261 vaccine vector"
http://purl.obolibrary.org/obo/VO_0004274,http://purl.obolibrary.org/obo/VO_0000295,"HIV recombinant gp160 Protein Vaccine"
http://purl.obolibrary.org/obo/VO_0001960,http://purl.obolibrary.org/obo/VO_0002362,"Bovine Rhinotracheitis-Virus Diarrhea-Parainfluenza 3-Respiratory Syncytial Virus Killed Virus Vaccine-Haemophilus somnus-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 44D7.22)"
http://purl.obolibrary.org/obo/VO_0011316,http://purl.obolibrary.org/obo/VO_0010844,"M protein"
http://purl.obolibrary.org/obo/VO_0012389,http://purl.obolibrary.org/obo/VO_0012355,"CNA"
http://purl.obolibrary.org/obo/VO_0000976,http://purl.obolibrary.org/obo/VO_0000041,"extraintestinal pathogenic E. coli vaccine"
http://purl.obolibrary.org/obo/VO_0004683,http://purl.obolibrary.org/obo/VO_0000642,"rNDV-H6"
http://purl.obolibrary.org/obo/VO_0011255,http://purl.obolibrary.org/obo/VO_0010789,"VP4"
http://purl.obolibrary.org/obo/VO_0011469,http://purl.obolibrary.org/obo/VO_0001137,"E. tenella DNA vaccine proIE"
http://purl.obolibrary.org/obo/VO_0003102,http://purl.obolibrary.org/obo/VO_0000746|http://purl.obolibrary.org/obo/VO_0000738|http://purl.obolibrary.org/obo/VO_0010718,"Hexavax"
http://purl.obolibrary.org/obo/VO_0001747,http://purl.obolibrary.org/obo/VO_0001526,"Canine Parainfluenza Modified Live Virus Vaccine (USDA: 1421.21)"
http://purl.obolibrary.org/obo/VO_0000504,http://purl.obolibrary.org/obo/VO_0000615,"whole organism vaccine role"
http://purl.obolibrary.org/obo/VO_0002423,http://purl.obolibrary.org/obo/VO_0002422,"equine EEV and WEV encephalomyelitis-influenza-West Nile virus vaccine-tetanus toxoid"
http://purl.obolibrary.org/obo/VO_0004609,http://purl.obolibrary.org/obo/VO_0000177,"pCR3.1-VS-HSP65-TP-GRP6-M2"
http://purl.obolibrary.org/obo/UBERON_0000061,http://purl.obolibrary.org/obo/UBERON_0001062,"anatomical structure"
http://purl.obolibrary.org/obo/VO_0000592,http://purl.obolibrary.org/obo/VO_0000165,"Mycobacterium vaccine"
http://purl.obolibrary.org/obo/VO_0003103,http://purl.obolibrary.org/obo/VO_0000650,"Rabipur vaccine"
http://purl.obolibrary.org/obo/VO_0000363,http://purl.obolibrary.org/obo/VO_0000001,"licensed vaccine"
http://purl.obolibrary.org/obo/VO_0004349,http://purl.obolibrary.org/obo/VO_0000295,"HIV DNA vaccine SIVmac239 Gag-Pol-Nef and mock Env with rAd5 boost"
http://purl.obolibrary.org/obo/VO_0000126,http://purl.obolibrary.org/obo/VO_0000506,"live attenuated vaccine organism"
http://purl.obolibrary.org/obo/VO_0000759,http://purl.obolibrary.org/obo/VO_0000001,"contraceptive vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_11158,http://purl.obolibrary.org/obo/NCBITaxon_11157,"Paramyxoviridae"
http://purl.obolibrary.org/obo/VO_0011319,http://purl.obolibrary.org/obo/VO_0010849,"RVFVsSgp2 N protein"
http://purl.obolibrary.org/obo/VO_0003033,http://purl.obolibrary.org/obo/VO_0003038,"bovine serum albumin vaccine additive"
http://purl.obolibrary.org/obo/VO_0001030,http://purl.obolibrary.org/obo/VO_0000287,"vaccine-induced mouse immune response"
http://purl.obolibrary.org/obo/VO_0002623,http://purl.obolibrary.org/obo/VO_0001421,"clpP from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0004686,http://purl.obolibrary.org/obo/VO_0001515,"BoHV-4-A-IgK-VP2gD"
http://purl.obolibrary.org/obo/VO_0001746,http://purl.obolibrary.org/obo/VO_0000642,"Canine Influenza H3N8, Killed Virus Vaccine (USDA: 15K5.20)"
http://purl.obolibrary.org/obo/VO_0002965,http://purl.obolibrary.org/obo/VO_0001504,"Feline infectious peritonitis virus 7ab mutant vaccine"
http://purl.obolibrary.org/obo/BFO_0000148,http://purl.obolibrary.org/obo/BFO_0000008,"zero-dimensional temporal region"
http://purl.obolibrary.org/obo/VO_0002177,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1M)"
http://purl.obolibrary.org/obo/VO_0012167,http://purl.obolibrary.org/obo/VO_0000609,"Hantavirus vaccine"
http://purl.obolibrary.org/obo/VO_0001851,http://purl.obolibrary.org/obo/VO_0002435,"Feline Rhinotracheitis-Calici-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16F1.20)"
http://purl.obolibrary.org/obo/VO_0004279,http://purl.obolibrary.org/obo/VO_0000077,"Mycobacterium tuberculosis mce-2 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0004343,http://purl.obolibrary.org/obo/VO_0000751,"SIV DNA vaccine pVacc4 encoding env from mac239"
http://purl.obolibrary.org/obo/VO_0011039,http://purl.obolibrary.org/obo/VO_0010847,"PtxE"
http://purl.obolibrary.org/obo/VO_0011464,http://purl.obolibrary.org/obo/VO_0012180,"Canine parvovirus CPMV-PARVO1 protein vaccine"
http://purl.obolibrary.org/obo/VO_0000360,http://purl.obolibrary.org/obo/VO_0000435,"pcDNA1.1/Amp DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0012166,http://purl.obolibrary.org/obo/VO_0000609,"Rift Valley Fever virus vaccine"
http://purl.obolibrary.org/obo/VO_0004687,http://purl.obolibrary.org/obo/VO_0000658,"HSVT[VP7/6/2]"
http://purl.obolibrary.org/obo/VO_0004602,http://purl.obolibrary.org/obo/VO_0000994,"T. gondii recombinant vaccine vector rBCGpMV361-TgCyP"
http://purl.obolibrary.org/obo/VO_0000591,http://purl.obolibrary.org/obo/OBI_0000070,"vaccine protection assay"
http://purl.obolibrary.org/obo/VO_0011260,http://purl.obolibrary.org/obo/VO_0010835,"LACK"
http://purl.obolibrary.org/obo/VO_0002314,http://purl.obolibrary.org/obo/VO_0002465,"Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.24)"
http://purl.obolibrary.org/obo/VO_0000125,http://purl.obolibrary.org/obo/VO_0000363,"licensed turkey vaccine"
http://purl.obolibrary.org/obo/VO_0011318,http://purl.obolibrary.org/obo/VO_0010849,"RVFVsMgp1 M protein"
http://purl.obolibrary.org/obo/VO_0001745,http://purl.obolibrary.org/obo/VO_0000932,"Canine Coronavirus Modified Live Virus Vaccine (USDA: 14P1.20)"
http://purl.obolibrary.org/obo/VO_0004685,http://purl.obolibrary.org/obo/VO_0001366,"BoHV-4-A-gD(cp)gD(106)DeltaTK"
http://purl.obolibrary.org/obo/VO_0003034,http://purl.obolibrary.org/obo/VO_0000853,"sugar vaccine stabilizer"
http://purl.obolibrary.org/obo/VO_0001850,http://purl.obolibrary.org/obo/VO_0002434,"Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1559.2B)"
http://purl.obolibrary.org/obo/VO_0011463,http://purl.obolibrary.org/obo/VO_0012179,"C. immitis subunit URE protein vaccine"
http://purl.obolibrary.org/obo/VO_0004342,http://purl.obolibrary.org/obo/VO_0000295,"HIV DNA vaccine Ad26/Ad5HVR48 encoding HIV or SIV env or gag"
http://purl.obolibrary.org/obo/VO_0000970,http://purl.obolibrary.org/obo/VO_0000628,"E. coli Tir protein Vaccine"
http://purl.obolibrary.org/obo/VO_0002176,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 1791.1X)"
http://purl.obolibrary.org/obo/VO_0002966,http://purl.obolibrary.org/obo/VO_0001488,"Gallid herpesvirus 1 UL0 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0002622,http://purl.obolibrary.org/obo/VO_0001421,"clpP from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0012165,http://purl.obolibrary.org/obo/VO_0000609,"Infectious Hematopoietic Necrosis Virus vaccine"
http://purl.obolibrary.org/obo/VO_0000361,http://purl.obolibrary.org/obo/VO_0000180,"vaccine-induced leukocyte activation"
http://purl.obolibrary.org/obo/VO_0011462,http://purl.obolibrary.org/obo/VO_0012180,"Canine parvovirus DNA vaccine pGT36VP1"
http://purl.obolibrary.org/obo/VO_0004603,http://purl.obolibrary.org/obo/VO_0001522,"AE-Poxine"
http://purl.obolibrary.org/obo/VO_0011261,http://purl.obolibrary.org/obo/VO_0010767,"Nef"
http://purl.obolibrary.org/obo/VO_0000590,http://purl.obolibrary.org/obo/OBI_0000011,"vaccine preparation"
http://purl.obolibrary.org/obo/VO_0010633,http://purl.obolibrary.org/obo/VO_0010632,"USA"
http://purl.obolibrary.org/obo/VO_0004799,http://purl.obolibrary.org/obo/VO_0000761,"SAd-ME.TRAP"
http://purl.obolibrary.org/obo/VO_0002313,http://purl.obolibrary.org/obo/VO_0002465,"Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.23)"
http://purl.obolibrary.org/obo/NCBITaxon_34085,http://purl.obolibrary.org/obo/NCBITaxon_49546,"Riemerella anatipestifer"
http://purl.obolibrary.org/obo/NCBITaxon_11157,http://purl.obolibrary.org/obo/NCBITaxon_35301,"Mononegavirales"
http://purl.obolibrary.org/obo/VO_0000128,http://purl.obolibrary.org/obo/VO_0000884,"aluminum phosphate vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0004277,http://purl.obolibrary.org/obo/VO_0000709,"Brucella melitensis mucR mutant vaccine"
http://purl.obolibrary.org/obo/VO_0011466,http://purl.obolibrary.org/obo/VO_0000680,"S. flexneri  Invaplex 24 Subunit Vaccine"
http://purl.obolibrary.org/obo/VO_0004345,http://purl.obolibrary.org/obo/VO_0000295,"HIV DNA vaccine pCMN160"
http://purl.obolibrary.org/obo/VO_0003031,http://purl.obolibrary.org/obo/VO_0000286,"host susceptibility gene response to vaccine adverse event"
http://purl.obolibrary.org/obo/VO_0002967,http://purl.obolibrary.org/obo/VO_0001488,"Gallid herpesvirus 1 UL23 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0002625,http://purl.obolibrary.org/obo/VO_0001420,"cobS from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0001744,http://purl.obolibrary.org/obo/VO_0000932,"Canine Coronavirus Killed Virus Vaccine (USDA: 14P5.21)"
http://purl.obolibrary.org/obo/PRO_000000001,http://purl.obolibrary.org/obo/CHEBI_23367,"protein"
http://purl.obolibrary.org/obo/VO_0011251,http://purl.obolibrary.org/obo/VO_0010800,"GI"
http://purl.obolibrary.org/obo/VO_0004689,http://purl.obolibrary.org/obo/VO_0000077,"M.S-Delta-esx-3-IKEPLUS (M. tuberculosis)"
http://purl.obolibrary.org/obo/VO_0011262,http://purl.obolibrary.org/obo/VO_0010767,"Tat"
http://purl.obolibrary.org/obo/VO_0004604,http://purl.obolibrary.org/obo/VO_0000177,"autologous TriMix-DC melanoma vaccine"
http://purl.obolibrary.org/obo/VO_0004346,http://purl.obolibrary.org/obo/VO_0000751,"SIV DNA vaccine pSIVgag and pmacIL-15 encoding SIV core protein"
http://purl.obolibrary.org/obo/VO_0010971,http://purl.obolibrary.org/obo/VO_0010758,"SurA"
http://purl.obolibrary.org/obo/VO_0002312,http://purl.obolibrary.org/obo/VO_0002465,"Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.22)"
http://purl.obolibrary.org/obo/VO_0002310,http://purl.obolibrary.org/obo/VO_0002464,"Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus  Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49F6.23)"
http://purl.obolibrary.org/obo/VO_0000127,http://purl.obolibrary.org/obo/VO_0000884,"aluminum hydroxide vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0002968,http://purl.obolibrary.org/obo/VO_0001488,"Gallid herpesvirus 1 UL47 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0004278,http://purl.obolibrary.org/obo/VO_0012190,"Tick-borne Encephalitis Virus C protein mutant vaccine"
http://purl.obolibrary.org/obo/VO_0003032,http://purl.obolibrary.org/obo/VO_0000286,"host immune factor-induced control of intracellular replication of live attenuated vaccine"
http://purl.obolibrary.org/obo/VO_0000500,http://purl.obolibrary.org/obo/VO_0000496,"infection disorder prevention"
http://purl.obolibrary.org/obo/VO_0004344,http://purl.obolibrary.org/obo/VO_0000295,"HIV DNA vaccine SHIV-89.6 DNA (DNA/89.6)"
http://purl.obolibrary.org/obo/VO_0011465,http://purl.obolibrary.org/obo/VO_0000726,"Ebola virus DNA vaccine encoding ZEBOV GP and SEBOV GP"
http://purl.obolibrary.org/obo/VO_0000972,http://purl.obolibrary.org/obo/FMA_12278,"LHRH"
http://purl.obolibrary.org/obo/VO_0002178,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1N)"
http://purl.obolibrary.org/obo/VO_0002624,http://purl.obolibrary.org/obo/VO_0001421,"clpP from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0001743,http://purl.obolibrary.org/obo/VO_0000932,"Canine Coronavirus Killed Virus Vaccine (USDA: 14P5.20)"
http://purl.obolibrary.org/obo/VO_0011250,http://purl.obolibrary.org/obo/VO_0010800,"GIII"
http://purl.obolibrary.org/obo/VO_0004688,http://purl.obolibrary.org/obo/VO_0012181,"M. S- H. pylori -opm26"
http://purl.obolibrary.org/obo/VO_0011263,http://purl.obolibrary.org/obo/VO_0010767,"Gag from HIV 1"
http://purl.obolibrary.org/obo/VO_0002179,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A2.1M)"
http://purl.obolibrary.org/obo/VO_0004605,http://purl.obolibrary.org/obo/VO_0002792,"SL3261 expressing T. spiralis Ag30"
http://purl.obolibrary.org/obo/VO_0012163,http://purl.obolibrary.org/obo/VO_0000609,"Marburg Virus vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_72273,http://purl.obolibrary.org/obo/NCBITaxon_1236,"Thiotrichales"
http://purl.obolibrary.org/obo/VO_0011190,http://purl.obolibrary.org/obo/VO_0010779,"PsaA"
http://purl.obolibrary.org/obo/NCBITaxon_11002,http://purl.obolibrary.org/obo/NCBITaxon_10993,"Infectious pancreatic necrosis virus"
http://purl.obolibrary.org/obo/GO_0002385,http://purl.obolibrary.org/obo/GO_0006955,"mucosal immune response"
http://purl.obolibrary.org/obo/VO_0010970,http://purl.obolibrary.org/obo/VO_0010758,"DnaK"
http://purl.obolibrary.org/obo/VO_0002311,http://purl.obolibrary.org/obo/VO_0002464,"Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus  Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49F6.24)"
http://purl.obolibrary.org/obo/VO_0005073,http://purl.obolibrary.org/obo/VO_0000435,"pGT146-mIL-12 DNA vaccine plasmid"
