source,target,relation
http://purl.obolibrary.org/obo/ODNAE_0000206,http://purl.obolibrary.org/obo/DRON_00022828,has participant
http://purl.obolibrary.org/obo/ODNAE_0000203,http://purl.obolibrary.org/obo/DRON_00022495,has participant
http://purl.obolibrary.org/obo/ODNAE_0000204,http://purl.obolibrary.org/obo/DRON_00021977,has participant
http://purl.obolibrary.org/obo/DRON_00025622,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has participant
http://purl.obolibrary.org/obo/DRON_00025622,http://purl.obolibrary.org/obo/CHEBI_175901,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025623,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000150,has participant
http://purl.obolibrary.org/obo/DRON_00025623,http://purl.obolibrary.org/obo/CHEBI_59809,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000231,http://purl.obolibrary.org/obo/DRON_00025748,has participant
http://purl.obolibrary.org/obo/ODNAE_0000230,http://purl.obolibrary.org/obo/DRON_00020504,has participant
http://purl.obolibrary.org/obo/DRON_00012887,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175446,has participant
http://purl.obolibrary.org/obo/ODNAE_0000236,http://purl.obolibrary.org/obo/DRON_00034152,has participant
http://purl.obolibrary.org/obo/ODNAE_0000237,http://purl.obolibrary.org/obo/DRON_00034236,has participant
http://purl.obolibrary.org/obo/ODNAE_0000238,http://purl.obolibrary.org/obo/DRON_00025810,has participant
http://purl.obolibrary.org/obo/ODNAE_0000239,http://purl.obolibrary.org/obo/DRON_00025810,has participant
http://purl.obolibrary.org/obo/ODNAE_0000232,http://purl.obolibrary.org/obo/DRON_00020736,has participant
http://purl.obolibrary.org/obo/ODNAE_0000233,http://purl.obolibrary.org/obo/DRON_00020516,has participant
http://purl.obolibrary.org/obo/ODNAE_0000234,http://purl.obolibrary.org/obo/DRON_00020539,has participant
http://purl.obolibrary.org/obo/ODNAE_0000235,http://purl.obolibrary.org/obo/DRON_00020868,has participant
http://purl.obolibrary.org/obo/ODNAE_0000220,http://purl.obolibrary.org/obo/DRON_00021897,has participant
http://purl.obolibrary.org/obo/DRON_00027893,http://purl.obolibrary.org/obo/DRON_00018685,has_proper_part
http://purl.obolibrary.org/obo/DRON_00027893,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020026,has participant
http://purl.obolibrary.org/obo/GO_0001838,http://purl.obolibrary.org/obo/GO_0016331,part of
http://purl.obolibrary.org/obo/GO_0001841,http://purl.obolibrary.org/obo/GO_0021915,part of
http://purl.obolibrary.org/obo/ODNAE_0000229,http://purl.obolibrary.org/obo/DRON_00020139,has participant
http://purl.obolibrary.org/obo/ODNAE_0000227,http://purl.obolibrary.org/obo/DRON_00023504,has participant
http://purl.obolibrary.org/obo/ODNAE_0000228,http://purl.obolibrary.org/obo/DRON_00020394,has participant
http://purl.obolibrary.org/obo/ODNAE_0000225,http://purl.obolibrary.org/obo/DRON_00022468,has participant
http://purl.obolibrary.org/obo/ODNAE_0000226,http://purl.obolibrary.org/obo/DRON_00020620,has participant
http://purl.obolibrary.org/obo/ODNAE_0000223,http://purl.obolibrary.org/obo/DRON_00026729,has participant
http://purl.obolibrary.org/obo/ODNAE_0000224,http://purl.obolibrary.org/obo/DRON_00020645,has participant
http://purl.obolibrary.org/obo/ODNAE_0000221,http://purl.obolibrary.org/obo/DRON_00082933,has participant
http://purl.obolibrary.org/obo/ODNAE_0000222,http://purl.obolibrary.org/obo/DRON_00021951,has participant
http://purl.obolibrary.org/obo/DRON_00020504,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000206,has participant
http://purl.obolibrary.org/obo/DRON_00020504,http://purl.obolibrary.org/obo/CHEBI_40279,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000024,http://purl.obolibrary.org/obo/DRON_00024830,has participant
http://purl.obolibrary.org/obo/ODNAE_0000023,http://purl.obolibrary.org/obo/DRON_00021347,has participant
http://purl.obolibrary.org/obo/ODNAE_0000026,http://purl.obolibrary.org/obo/DRON_00019003,has participant
http://purl.obolibrary.org/obo/DRON_00034279,http://purl.obolibrary.org/obo/DRON_00020307,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000025,http://purl.obolibrary.org/obo/DRON_00034441,has participant
http://purl.obolibrary.org/obo/ODNAE_0000028,http://purl.obolibrary.org/obo/DRON_00031282,has participant
http://purl.obolibrary.org/obo/ODNAE_0000027,http://purl.obolibrary.org/obo/DRON_00031282,has participant
http://purl.obolibrary.org/obo/ODNAE_0000029,http://purl.obolibrary.org/obo/DRON_00026716,has participant
http://purl.obolibrary.org/obo/ODNAE_0000037,http://purl.obolibrary.org/obo/DRON_00029994,has participant
http://purl.obolibrary.org/obo/ODNAE_0000036,http://purl.obolibrary.org/obo/DRON_00012887,has participant
http://purl.obolibrary.org/obo/ODNAE_0000035,http://purl.obolibrary.org/obo/DRON_00024071,has participant
http://purl.obolibrary.org/obo/ODNAE_0000034,http://purl.obolibrary.org/obo/DRON_00019225,has participant
http://purl.obolibrary.org/obo/ODNAE_0000039,http://purl.obolibrary.org/obo/DRON_00033639,has participant
http://purl.obolibrary.org/obo/ODNAE_0000038,http://purl.obolibrary.org/obo/DRON_00029994,has participant
http://purl.obolibrary.org/obo/ODNAE_0000032,http://purl.obolibrary.org/obo/DRON_00033939,has participant
http://purl.obolibrary.org/obo/ODNAE_0000033,http://purl.obolibrary.org/obo/DRON_00020050,has participant
http://purl.obolibrary.org/obo/ODNAE_0000030,http://purl.obolibrary.org/obo/DRON_00027818,has participant
http://purl.obolibrary.org/obo/ODNAE_0000031,http://purl.obolibrary.org/obo/DRON_00020601,has participant
http://purl.obolibrary.org/obo/DRON_00025777,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000236,has participant
http://purl.obolibrary.org/obo/DRON_00025777,http://purl.obolibrary.org/obo/CHEBI_5864,has_proper_part
http://purl.obolibrary.org/obo/DRON_00021114,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000105,has participant
http://purl.obolibrary.org/obo/DRON_00021114,http://purl.obolibrary.org/obo/CHEBI_3374,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025774,http://purl.obolibrary.org/obo/CHEBI_480999,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025774,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010256,has participant
http://purl.obolibrary.org/obo/DRON_00023379,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020026,has participant
http://purl.obolibrary.org/obo/DRON_00023379,http://purl.obolibrary.org/obo/DRON_00018221,has_proper_part
http://purl.obolibrary.org/obo/NCBITaxon_2759,http://purl.obolibrary.org/obo/NCBITaxon_2759,in taxon
http://purl.obolibrary.org/obo/DRON_00059074,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000181,has participant
http://purl.obolibrary.org/obo/DRON_00025779,http://purl.obolibrary.org/obo/DRON_00012990,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025779,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000176,has participant
http://purl.obolibrary.org/obo/DRON_00021113,http://purl.obolibrary.org/obo/DRON_00010402,has_proper_part
http://purl.obolibrary.org/obo/DRON_00021113,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000098,has participant
http://purl.obolibrary.org/obo/DRON_00025763,http://purl.obolibrary.org/obo/CHEBI_45863,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025763,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000135,has participant
http://purl.obolibrary.org/obo/DRON_00025763,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010260,has participant
http://purl.obolibrary.org/obo/DRON_00023363,http://purl.obolibrary.org/obo/CHEBI_50217,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023363,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000184,has participant
http://purl.obolibrary.org/obo/ODNAE_0000067,http://purl.obolibrary.org/obo/DRON_00013763,has participant
http://purl.obolibrary.org/obo/ODNAE_0000068,http://purl.obolibrary.org/obo/DRON_00021749,has participant
http://purl.obolibrary.org/obo/ODNAE_0000069,http://purl.obolibrary.org/obo/DRON_00022238,has participant
http://purl.obolibrary.org/obo/DRON_00034236,http://purl.obolibrary.org/obo/DRON_00020261,has_proper_part
http://purl.obolibrary.org/obo/DRON_00013763,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000256,has role
http://purl.obolibrary.org/obo/DRON_00023396,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000121,has participant
http://purl.obolibrary.org/obo/DRON_00023396,http://purl.obolibrary.org/obo/CHEBI_9150,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000060,http://purl.obolibrary.org/obo/DRON_00026894,has participant
http://purl.obolibrary.org/obo/ODNAE_0000062,http://purl.obolibrary.org/obo/DRON_00026895,has participant
http://purl.obolibrary.org/obo/ODNAE_0000061,http://purl.obolibrary.org/obo/DRON_00031159,has participant
http://purl.obolibrary.org/obo/ODNAE_0000064,http://purl.obolibrary.org/obo/DRON_00024020,has participant
http://purl.obolibrary.org/obo/ODNAE_0000063,http://purl.obolibrary.org/obo/DRON_00014197,has participant
http://purl.obolibrary.org/obo/ODNAE_0000066,http://purl.obolibrary.org/obo/DRON_00019850,has participant
http://purl.obolibrary.org/obo/ODNAE_0000065,http://purl.obolibrary.org/obo/DRON_00026584,has participant
http://purl.obolibrary.org/obo/ODNAE_0000078,http://purl.obolibrary.org/obo/DRON_00022254,has participant
http://purl.obolibrary.org/obo/ODNAE_0000079,http://purl.obolibrary.org/obo/DRON_00022231,has participant
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/GO_0050877,capable_of
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/UBERON_0000066,existence ends during
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/CL_0002319,composed primarily of
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/NCBITaxon_6072,only in taxon
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/UBERON_0016880,immediate transformation of
http://purl.obolibrary.org/obo/UBERON_0001016,http://purl.obolibrary.org/obo/CL_0000540,has part
http://purl.obolibrary.org/obo/UBERON_0001017,http://purl.obolibrary.org/obo/UBERON_0016879,immediate transformation of
http://purl.obolibrary.org/obo/UBERON_0001017,http://purl.obolibrary.org/obo/NCBITaxon_33213,only in taxon
http://purl.obolibrary.org/obo/UBERON_0001017,http://purl.obolibrary.org/obo/UBERON_0001016,part of
http://purl.obolibrary.org/obo/ODNAE_0000073,http://purl.obolibrary.org/obo/DRON_00024356,has participant
http://purl.obolibrary.org/obo/ODNAE_0000072,http://purl.obolibrary.org/obo/DRON_00026889,has participant
http://purl.obolibrary.org/obo/DRON_00027119,http://purl.obolibrary.org/obo/DRON_00013752,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000071,http://purl.obolibrary.org/obo/DRON_00023379,has participant
http://purl.obolibrary.org/obo/ODNAE_0000070,http://purl.obolibrary.org/obo/DRON_00021113,has participant
http://purl.obolibrary.org/obo/ODNAE_0000077,http://purl.obolibrary.org/obo/DRON_00022663,has participant
http://purl.obolibrary.org/obo/ODNAE_0000076,http://purl.obolibrary.org/obo/DRON_00033154,has participant
http://purl.obolibrary.org/obo/UBERON_0002532,http://purl.obolibrary.org/obo/CL_0000352,has part
http://purl.obolibrary.org/obo/ODNAE_0000075,http://purl.obolibrary.org/obo/DRON_00031753,has participant
http://purl.obolibrary.org/obo/ODNAE_0000074,http://purl.obolibrary.org/obo/DRON_00027279,has participant
http://purl.obolibrary.org/obo/ODNAE_0000049,http://purl.obolibrary.org/obo/DRON_00018841,has participant
http://purl.obolibrary.org/obo/ODNAE_0000045,http://purl.obolibrary.org/obo/DRON_00018981,has participant
http://purl.obolibrary.org/obo/ODNAE_0000046,http://purl.obolibrary.org/obo/DRON_00031408,has participant
http://purl.obolibrary.org/obo/ODNAE_0000047,http://purl.obolibrary.org/obo/DRON_00018901,has participant
http://purl.obolibrary.org/obo/ODNAE_0000048,http://purl.obolibrary.org/obo/DRON_00030794,has participant
http://purl.obolibrary.org/obo/DRON_00031408,http://purl.obolibrary.org/obo/DRON_00019582,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000042,http://purl.obolibrary.org/obo/DRON_00018974,has participant
http://purl.obolibrary.org/obo/ODNAE_0000041,http://purl.obolibrary.org/obo/DRON_00018993,has participant
http://purl.obolibrary.org/obo/ODNAE_0000044,http://purl.obolibrary.org/obo/DRON_00031780,has participant
http://purl.obolibrary.org/obo/ODNAE_0000043,http://purl.obolibrary.org/obo/DRON_00026665,has participant
http://purl.obolibrary.org/obo/ODNAE_0000040,http://purl.obolibrary.org/obo/DRON_00025623,has participant
http://purl.obolibrary.org/obo/ODNAE_0000058,http://purl.obolibrary.org/obo/DRON_00027976,has participant
http://purl.obolibrary.org/obo/ODNAE_0000059,http://purl.obolibrary.org/obo/DRON_00027976,has participant
http://purl.obolibrary.org/obo/ODNAE_0000056,http://purl.obolibrary.org/obo/DRON_00018681,has participant
http://purl.obolibrary.org/obo/ODNAE_0000057,http://purl.obolibrary.org/obo/DRON_00014193,has participant
http://purl.obolibrary.org/obo/DRON_00031401,http://purl.obolibrary.org/obo/DRON_00018916,has_proper_part
http://purl.obolibrary.org/obo/DRON_00010568,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000103,has participant
http://purl.obolibrary.org/obo/ODNAE_0000055,http://purl.obolibrary.org/obo/DRON_00014250,has participant
http://purl.obolibrary.org/obo/ODNAE_0000054,http://purl.obolibrary.org/obo/DRON_00027964,has participant
http://purl.obolibrary.org/obo/ODNAE_0000053,http://purl.obolibrary.org/obo/DRON_00027879,has participant
http://purl.obolibrary.org/obo/ODNAE_0000052,http://purl.obolibrary.org/obo/DRON_00026857,has participant
http://purl.obolibrary.org/obo/ODNAE_0000051,http://purl.obolibrary.org/obo/DRON_00022521,has participant
http://purl.obolibrary.org/obo/ODNAE_0000050,http://purl.obolibrary.org/obo/DRON_00030635,has participant
http://purl.obolibrary.org/obo/DRON_00030932,http://purl.obolibrary.org/obo/DRON_00018864,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025837,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000065,has participant
http://purl.obolibrary.org/obo/DRON_00025837,http://purl.obolibrary.org/obo/CHEBI_31941,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022291,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000176,has participant
http://purl.obolibrary.org/obo/DRON_00022291,http://purl.obolibrary.org/obo/DRON_00010978,has_proper_part
http://purl.obolibrary.org/obo/UBERON_0002104,http://purl.obolibrary.org/obo/GO_0007601,capable_of
http://purl.obolibrary.org/obo/ODNAE_0000087,http://purl.obolibrary.org/obo/DRON_00021503,has participant
http://purl.obolibrary.org/obo/ODNAE_0000088,http://purl.obolibrary.org/obo/DRON_00019501,has participant
http://purl.obolibrary.org/obo/ODNAE_0000085,http://purl.obolibrary.org/obo/DRON_00022309,has participant
http://purl.obolibrary.org/obo/ODNAE_0000086,http://purl.obolibrary.org/obo/DRON_00021976,has participant
http://purl.obolibrary.org/obo/ODNAE_0000083,http://purl.obolibrary.org/obo/DRON_00023748,has participant
http://purl.obolibrary.org/obo/ODNAE_0000084,http://purl.obolibrary.org/obo/DRON_00023447,has participant
http://purl.obolibrary.org/obo/ODNAE_0000081,http://purl.obolibrary.org/obo/DRON_00025622,has participant
http://purl.obolibrary.org/obo/DRON_00020955,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009923,has participant
http://purl.obolibrary.org/obo/DRON_00020955,http://purl.obolibrary.org/obo/CHEBI_3082,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000082,http://purl.obolibrary.org/obo/DRON_00023632,has participant
http://purl.obolibrary.org/obo/ODNAE_0000080,http://purl.obolibrary.org/obo/DRON_00023781,has participant
http://purl.obolibrary.org/obo/DRON_00025810,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has participant
http://purl.obolibrary.org/obo/DRON_00025810,http://purl.obolibrary.org/obo/CHEBI_567361,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000089,http://purl.obolibrary.org/obo/DRON_00021629,has participant
http://purl.obolibrary.org/obo/ODNAE_0000096,http://purl.obolibrary.org/obo/DRON_00020528,has participant
http://purl.obolibrary.org/obo/ODNAE_0000097,http://purl.obolibrary.org/obo/DRON_00023396,has participant
http://purl.obolibrary.org/obo/ODNAE_0000098,http://purl.obolibrary.org/obo/DRON_00025777,has participant
http://purl.obolibrary.org/obo/NCBITaxon_33208,http://purl.obolibrary.org/obo/NCBITaxon_33208,in taxon
http://purl.obolibrary.org/obo/DRON_00020960,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000243,has participant
http://purl.obolibrary.org/obo/DRON_00020960,http://purl.obolibrary.org/obo/CHEBI_3090,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000099,http://purl.obolibrary.org/obo/DRON_00022754,has participant
http://purl.obolibrary.org/obo/ODNAE_0000092,http://purl.obolibrary.org/obo/DRON_00023278,has participant
http://purl.obolibrary.org/obo/ODNAE_0000093,http://purl.obolibrary.org/obo/DRON_00023118,has participant
http://purl.obolibrary.org/obo/DRON_00026893,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008288,has participant
http://purl.obolibrary.org/obo/DRON_00026893,http://purl.obolibrary.org/obo/DRON_00018583,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000094,http://purl.obolibrary.org/obo/DRON_00023427,has participant
http://purl.obolibrary.org/obo/DRON_00026894,http://purl.obolibrary.org/obo/CHEBI_46295,has_proper_part
http://purl.obolibrary.org/obo/DRON_00026894,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020026,has participant
http://purl.obolibrary.org/obo/ODNAE_0000095,http://purl.obolibrary.org/obo/DRON_00020493,has participant
http://purl.obolibrary.org/obo/DRON_00026895,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020025,has participant
http://purl.obolibrary.org/obo/DRON_00026895,http://purl.obolibrary.org/obo/CHEBI_10023,has_proper_part
http://purl.obolibrary.org/obo/ODNAE_0000090,http://purl.obolibrary.org/obo/DRON_00027059,has participant
http://purl.obolibrary.org/obo/ODNAE_0000091,http://purl.obolibrary.org/obo/DRON_00053744,has participant
http://purl.obolibrary.org/obo/UBERON_0001032,http://purl.obolibrary.org/obo/GO_0007600,capable_of_part_of
http://purl.obolibrary.org/obo/UBERON_0001032,http://purl.obolibrary.org/obo/UBERON_0004456,part of
http://purl.obolibrary.org/obo/UBERON_0001032,http://purl.obolibrary.org/obo/UBERON_0001016,part of
http://purl.obolibrary.org/obo/UBERON_0001032,http://purl.obolibrary.org/obo/UBERON_0001016,part of
http://purl.obolibrary.org/obo/NCBITaxon_33213,http://purl.obolibrary.org/obo/NCBITaxon_33213,in taxon
http://purl.obolibrary.org/obo/DRON_00026889,http://purl.obolibrary.org/obo/CHEBI_50730,has_proper_part
http://purl.obolibrary.org/obo/DRON_00026889,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000083,has participant
http://purl.obolibrary.org/obo/UBERON_0006598,http://purl.obolibrary.org/obo/UBERON_0000922,part of
http://purl.obolibrary.org/obo/GO_0048729,http://purl.obolibrary.org/obo/GO_0009888,part of
http://purl.obolibrary.org/obo/DRON_00022253,http://purl.obolibrary.org/obo/CHEBI_15765,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022254,http://purl.obolibrary.org/obo/CHEBI_63598,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022254,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000176,has participant
http://purl.obolibrary.org/obo/UBERON_0010000,http://purl.obolibrary.org/obo/PATO_0001993,has quality
http://purl.obolibrary.org/obo/UBERON_0010000,http://purl.obolibrary.org/obo/PATO_0001993,has quality
http://purl.obolibrary.org/obo/UBERON_0010000,http://purl.obolibrary.org/obo/GO_0005623,has part
http://purl.obolibrary.org/obo/DRON_00025863,http://purl.obolibrary.org/obo/DRON_00013042,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025863,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009949,has participant
http://purl.obolibrary.org/obo/GO_0048731,http://purl.obolibrary.org/obo/GO_0007275,part of
http://purl.obolibrary.org/obo/UBERON_0000307,http://purl.obolibrary.org/obo/UBERON_0000108,existence starts and ends during
http://purl.obolibrary.org/obo/UBERON_0000307,http://purl.obolibrary.org/obo/UBERON_0000108,existence starts and ends during
http://purl.obolibrary.org/obo/UBERON_0000307,http://purl.obolibrary.org/obo/UBERON_0007010,develops_from
http://purl.obolibrary.org/obo/DRON_00026857,http://purl.obolibrary.org/obo/DRON_00016418,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022275,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000181,has participant
http://purl.obolibrary.org/obo/DRON_00022275,http://purl.obolibrary.org/obo/CHEBI_43755,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025843,http://purl.obolibrary.org/obo/DRON_00013025,has_proper_part
http://purl.obolibrary.org/obo/DRON_00025843,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020008,has participant
http://purl.obolibrary.org/obo/UBERON_0004456,http://purl.obolibrary.org/obo/UBERON_0000066,existence ends during
http://purl.obolibrary.org/obo/UBERON_0004456,http://purl.obolibrary.org/obo/UBERON_0001016,part of
http://purl.obolibrary.org/obo/UBERON_0004456,http://purl.obolibrary.org/obo/UBERON_0001016,part of
http://purl.obolibrary.org/obo/DRON_00021503,http://purl.obolibrary.org/obo/CHEBI_47781,has_proper_part
http://purl.obolibrary.org/obo/DRON_00021503,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000102,has participant
http://purl.obolibrary.org/obo/DRON_00021503,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000109,has participant
http://purl.obolibrary.org/obo/DRON_00023748,http://purl.obolibrary.org/obo/DRON_00012978,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023742,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000102,has participant
http://purl.obolibrary.org/obo/DRON_00023742,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000109,has participant
http://purl.obolibrary.org/obo/DRON_00023742,http://purl.obolibrary.org/obo/CHEBI_9943,has_proper_part
http://purl.obolibrary.org/obo/UBERON_0011216,http://purl.obolibrary.org/obo/UBERON_0000467,part of
http://purl.obolibrary.org/obo/DRON_00022238,http://purl.obolibrary.org/obo/CHEBI_6402,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022238,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has participant
http://purl.obolibrary.org/obo/DRON_00022231,http://purl.obolibrary.org/obo/DRON_00017772,has_proper_part
http://purl.obolibrary.org/obo/DRON_00022231,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000103,has participant
http://purl.obolibrary.org/obo/DRON_00023012,http://purl.obolibrary.org/obo/CHEBI_8107,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023012,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000180,has participant
http://purl.obolibrary.org/obo/CHEBI_7915,http://purl.obolibrary.org/obo/DRON_00020324,is_bearer_of
http://purl.obolibrary.org/obo/DRON_00022244,http://purl.obolibrary.org/obo/CHEBI_6427,has_proper_part
http://purl.obolibrary.org/obo/DRON_00020493,http://purl.obolibrary.org/obo/DRON_00013468,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023783,http://purl.obolibrary.org/obo/CHEBI_10110,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023783,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000103,has participant
http://purl.obolibrary.org/obo/DRON_00023781,http://purl.obolibrary.org/obo/CHEBI_10100,has_proper_part
http://purl.obolibrary.org/obo/DRON_00023781,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000083,has participant
http://purl.obolibrary.org/obo/GO_0072175,http://purl.obolibrary.org/obo/GO_0060562,part of
http://purl.obolibrary.org/obo/DRON_00030435,http://purl.obolibrary.org/obo/DRON_00016203,has_proper_part
http://purl.obolibrary.org/obo/DRON_00030435,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000193,has participant
http://purl.obolibrary.org/obo/DRON_00030440,http://purl.obolibrary.org/obo/CHEBI_7591,has_proper_part
http://purl.obolibrary.org/obo/DRON_00030440,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000133,has participant
http://purl.obolibrary.org/obo/DRON_00027964,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020009,has participant
http://purl.obolibrary.org/obo/DRON_00027964,http://purl.obolibrary.org/obo/DRON_00018693,has_proper_part
http://purl.obolibrary.org/obo/DRON_00021999,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has participant
http://purl.obolibrary.org/obo/DRON_00021999,http://purl.obolibrary.org/obo/CHEBI_465284,has_proper_part
http://purl.obolibrary.org/obo/DRON_00020458,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000236,has participant
http://purl.obolibrary.org/obo/DRON_00020458,http://purl.obolibrary.org/obo/DRON_00013638,has_proper_part
http://purl.obolibrary.org/obo/DRON_00027976,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000191,has participant
http://purl.obolibrary.org/obo/DRON_00027976,http://purl.obolibrary.org/obo/DRON_00014262,has_proper_part
http://purl.obolibrary.org/obo/DRON_00027976,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000098,has participant
http://purl.obolibrary.org/obo/GO_0035295,http://purl.obolibrary.org/obo/GO_0007275,part of
http://purl.obolibrary.org/obo/GO_0040016,http://purl.obolibrary.org/obo/GO_0009790,part of
http://purl.obolibrary.org/obo/DRON_00021599,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000103,has participant
http://purl.obolibrary.org/obo/DRON_00021599,http://purl.obolibrary.org/obo/CHEBI_490877,has_proper_part
http://purl.obolibrary.org/obo/UBERON_0005423,http://purl.obolibrary.org/obo/GO_0032502,capable_of
http://purl.obolibrary.org/obo/DRON_00021977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000109,has participant
http://purl.obolibrary.org/obo/DRON_00021977,http://purl.obolibrary.org/obo/CHEBI_5138,has_proper_part
http://purl.obolibrary.org/obo/DRON_00021976,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000121,has participant
http://purl.obolibrary.org/obo/DRON_00021976,http://purl.obolibrary.org/obo/DRON_00012123,has_proper_part
http://purl.obolibrary.org/obo/DRON_00027059,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000109,has participant
